5073,Chez les Lièvres,1640,L'Abergement-de-Varey
5074,Chez les Lièvres,1640,L'Abergement-de-Varey
5140,Chez les Lièvres,1640,L'Abergement-de-Varey
5152,Chez les Lièvres,1640,L'Abergement-de-Varey
5169,Chez les Lièvres,1640,L'Abergement-de-Varey
5172,Chez les Lièvres,1640,L'Abergement-de-Varey
5173,Chez les Lièvres,1640,L'Abergement-de-Varey
5098,Cote Savin,1640,L'Abergement-de-Varey
5099,Cote Savin,1640,L'Abergement-de-Varey
5100,Cote Savin,1640,L'Abergement-de-Varey
5101,Cote Savin,1640,L'Abergement-de-Varey
5102,Cote Savin,1640,L'Abergement-de-Varey
5103,Cote Savin,1640,L'Abergement-de-Varey
5104,Cote Savin,1640,L'Abergement-de-Varey
5105,Cote Savin,1640,L'Abergement-de-Varey
5106,Cote Savin,1640,L'Abergement-de-Varey
5106B,Cote Savin,1640,L'Abergement-de-Varey
5183,Cote Savin,1640,L'Abergement-de-Varey
5194,Cote Savin,1640,L'Abergement-de-Varey
5002,Dalivoy,1640,L'Abergement-de-Varey
5003,Dalivoy,1640,L'Abergement-de-Varey
5004,Dalivoy,1640,L'Abergement-de-Varey
5005,Dalivoy,1640,L'Abergement-de-Varey
5011,Dalivoy,1640,L'Abergement-de-Varey
5012,Dalivoy,1640,L'Abergement-de-Varey
5013,Dalivoy,1640,L'Abergement-de-Varey
5014,Dalivoy,1640,L'Abergement-de-Varey
5015,Dalivoy,1640,L'Abergement-de-Varey
5016,Dalivoy,1640,L'Abergement-de-Varey
5017,Dalivoy,1640,L'Abergement-de-Varey
5018,Dalivoy,1640,L'Abergement-de-Varey
5020,Dalivoy,1640,L'Abergement-de-Varey
5021,Dalivoy,1640,L'Abergement-de-Varey
5022,Dalivoy,1640,L'Abergement-de-Varey
5024,Dalivoy,1640,L'Abergement-de-Varey
5025,Dalivoy,1640,L'Abergement-de-Varey
5027,Dalivoy,1640,L'Abergement-de-Varey
5028,Dalivoy,1640,L'Abergement-de-Varey
5029,Dalivoy,1640,L'Abergement-de-Varey
5030,Dalivoy,1640,L'Abergement-de-Varey
5134,Dalivoy,1640,L'Abergement-de-Varey
5136,Dalivoy,1640,L'Abergement-de-Varey
5156,Dalivoy,1640,L'Abergement-de-Varey
5157,Dalivoy,1640,L'Abergement-de-Varey
5167,Dalivoy,1640,L'Abergement-de-Varey
5184,Dalivoy,1640,L'Abergement-de-Varey
5185,Dalivoy,1640,L'Abergement-de-Varey
5193,Dalivoy,1640,L'Abergement-de-Varey
5198,Dalivoy,1640,L'Abergement-de-Varey
5207,Dalivoy,1640,L'Abergement-de-Varey
5223,Dalivoy,1640,L'Abergement-de-Varey
291,La Forêt,1640,L'Abergement-de-Varey
5089,La Forêt,1640,L'Abergement-de-Varey
5107,La Forêt,1640,L'Abergement-de-Varey
5108,La Forêt,1640,L'Abergement-de-Varey
5109,La Forêt,1640,L'Abergement-de-Varey
5110,La Forêt,1640,L'Abergement-de-Varey
5163,La Forêt,1640,L'Abergement-de-Varey
5201,La Forêt,1640,L'Abergement-de-Varey
5204,La Forêt,1640,L'Abergement-de-Varey
5205,La Forêt,1640,L'Abergement-de-Varey
5006,Aux Granges,1640,L'Abergement-de-Varey
5009,Aux Granges,1640,L'Abergement-de-Varey
5062,Les Lièvres,1640,L'Abergement-de-Varey
5066,Les Lièvres,1640,L'Abergement-de-Varey
5067,Les Lièvres,1640,L'Abergement-de-Varey
5129,Preillon,1640,L'Abergement-de-Varey
5114,Sous Rozier,1640,L'Abergement-de-Varey
5128,Sous Terrea,1640,L'Abergement-de-Varey
5139,Sous Terrea,1640,L'Abergement-de-Varey
5070,Aux Traverses,1640,L'Abergement-de-Varey
5001,Vers le Foulon,1640,L'Abergement-de-Varey
5034,Vers le Foulon,1640,L'Abergement-de-Varey
5035,Village,1640,L'Abergement-de-Varey
5036,Village,1640,L'Abergement-de-Varey
5075,Village,1640,L'Abergement-de-Varey
5076,Village,1640,L'Abergement-de-Varey
5077,Village,1640,L'Abergement-de-Varey
5078,Village,1640,L'Abergement-de-Varey
5079,Village,1640,L'Abergement-de-Varey
5080,Village,1640,L'Abergement-de-Varey
5081,Village,1640,L'Abergement-de-Varey
5082,Village,1640,L'Abergement-de-Varey
5083,Village,1640,L'Abergement-de-Varey
5084,Village,1640,L'Abergement-de-Varey
5086,Village,1640,L'Abergement-de-Varey
